order_item_id,order_id,product_id,quantity,unit_price,cost_price,item_discount
1376,831,1,2,179.99,75.00,0.00
1377,832,36,3,94.99,34.00,4.75
1378,833,30,1,28.00,7.00,0.00
1379,834,2,1,399.99,210.00,0.00
1380,834,29,1,54.99,18.00,0.00
1381,835,20,1,99.99,35.00,0.00
1382,835,4,1,69.99,22.00,0.00
1383,836,1,1,179.99,75.00,0.00
1384,836,3,1,119.99,48.00,0.00
1385,836,16,1,74.99,26.00,0.00
1386,837,38,1,199.99,78.00,0.00
1387,837,14,3,68.00,24.00,0.00
1388,838,5,1,49.99,16.00,0.00
1389,838,17,1,159.99,55.00,0.00
1390,839,28,1,329.99,140.00,16.50
1391,839,19,3,169.99,62.00,0.00
1392,840,5,1,49.99,16.00,0.00
1393,841,11,1,69.99,28.00,0.00
1394,842,34,1,64.99,22.00,0.00
1395,843,18,1,59.99,20.00,0.00
1396,844,1,2,179.99,75.00,0.00
1397,845,25,1,39.95,14.00,4.00
1398,846,34,2,64.99,22.00,0.00
1399,847,25,1,39.95,14.00,0.00
1400,848,7,1,249.99,110.00,0.00
1401,849,35,3,29.99,9.00,1.50
1402,850,20,2,99.99,35.00,0.00
1403,851,15,3,28.00,8.50,0.00
1404,851,2,1,399.99,210.00,40.00
1405,852,18,1,59.99,20.00,0.00
1406,853,25,2,39.95,14.00,0.00
1407,854,3,1,119.99,48.00,0.00
1408,854,9,1,34.99,12.00,0.00
1409,855,9,1,34.99,12.00,0.00
1410,855,22,1,99.99,38.00,0.00
1411,855,34,1,64.99,22.00,3.25
1412,856,28,1,329.99,140.00,0.00
1413,857,11,1,69.99,28.00,0.00
1414,857,16,3,74.99,26.00,0.00
1415,858,19,1,169.99,62.00,0.00
1416,858,34,1,64.99,22.00,6.50
1417,858,14,1,68.00,24.00,0.00
1418,859,30,1,28.00,7.00,0.00
1419,859,35,1,29.99,9.00,0.00
1420,860,10,1,79.99,32.00,12.00
1421,860,16,1,74.99,26.00,0.00
1422,860,9,1,34.99,12.00,0.00
1423,861,35,1,29.99,9.00,0.00
1424,861,29,1,54.99,18.00,0.00
1425,862,30,1,28.00,7.00,0.00
1426,862,33,1,289.99,115.00,0.00
1427,863,17,1,159.99,55.00,0.00
1428,864,22,1,99.99,38.00,0.00
1429,864,6,1,49.99,18.50,0.00
1430,865,26,1,24.99,6.50,0.00
1431,866,15,1,28.00,8.50,0.00
1432,866,18,1,59.99,20.00,0.00
1433,866,33,1,289.99,115.00,43.50
1434,867,7,2,249.99,110.00,0.00
1435,868,15,1,28.00,8.50,0.00
1436,868,34,1,64.99,22.00,0.00
1437,869,13,3,124.99,42.00,18.75
1438,869,26,2,24.99,6.50,0.00
1439,869,35,2,29.99,9.00,0.00
1440,870,20,1,99.99,35.00,0.00
1441,870,18,1,59.99,20.00,0.00
1442,871,2,2,399.99,210.00,0.00
1443,871,5,1,49.99,16.00,0.00
1444,871,28,1,329.99,140.00,0.00
1445,871,14,1,68.00,24.00,0.00
1446,872,29,1,54.99,18.00,0.00
1447,872,15,1,28.00,8.50,0.00
1448,873,11,1,69.99,28.00,0.00
1449,873,15,1,28.00,8.50,0.00
1450,874,2,2,399.99,210.00,0.00
1451,874,30,2,28.00,7.00,0.00
1452,875,32,1,42.00,12.00,0.00
1453,875,18,1,59.99,20.00,0.00
1454,876,19,2,169.99,62.00,17.00
1455,877,29,1,54.99,18.00,0.00
1456,877,19,1,169.99,62.00,0.00
1457,878,28,3,329.99,140.00,0.00
1458,878,23,1,89.99,32.00,0.00
1459,879,27,1,32.00,11.00,0.00
1460,879,28,1,329.99,140.00,0.00
1461,879,5,1,49.99,16.00,0.00
1462,879,1,1,179.99,75.00,0.00
1463,880,14,1,68.00,24.00,0.00
1464,880,29,1,54.99,18.00,0.00
1465,880,28,1,329.99,140.00,0.00
1466,881,20,2,99.99,35.00,0.00
1467,882,5,1,49.99,16.00,0.00
1468,883,25,2,39.95,14.00,0.00
1469,883,17,1,159.99,55.00,0.00
1470,884,14,2,68.00,24.00,0.00
1471,885,20,2,99.99,35.00,0.00
1472,885,31,1,22.00,5.50,0.00
1473,886,8,1,89.99,38.00,0.00
1474,887,21,1,129.99,45.00,0.00
1475,888,16,1,74.99,26.00,0.00
1476,889,3,1,119.99,48.00,0.00
1477,890,13,2,124.99,42.00,0.00
1478,890,16,1,74.99,26.00,0.00
1479,891,22,2,99.99,38.00,10.00
1480,891,2,1,399.99,210.00,20.00
1481,891,21,1,129.99,45.00,0.00
1482,892,9,1,34.99,12.00,1.75
1483,893,9,1,34.99,12.00,5.25
1484,894,13,1,124.99,42.00,0.00
1485,894,15,1,28.00,8.50,0.00
1486,895,20,1,99.99,35.00,10.00
1487,895,29,1,54.99,18.00,0.00
1488,896,31,2,22.00,5.50,0.00
1489,897,25,3,39.95,14.00,0.00
1490,898,29,2,54.99,18.00,0.00
1491,899,37,1,29.99,8.50,0.00
1492,900,6,1,49.99,18.50,0.00
1493,901,14,2,68.00,24.00,0.00
1494,902,31,1,22.00,5.50,0.00
1495,903,26,2,24.99,6.50,0.00
1496,904,28,2,329.99,140.00,0.00
1497,905,13,1,124.99,42.00,0.00
1498,906,13,1,124.99,42.00,0.00
1499,907,6,3,49.99,18.50,7.50
1500,908,36,1,94.99,34.00,0.00
1501,909,16,1,74.99,26.00,0.00
1502,910,14,1,68.00,24.00,3.40
1503,910,18,2,59.99,20.00,0.00
1504,911,17,2,159.99,55.00,16.00
1505,912,11,1,69.99,28.00,0.00
1506,912,3,1,119.99,48.00,0.00
1507,912,10,1,79.99,32.00,0.00
1508,913,10,1,79.99,32.00,0.00
1509,913,4,1,69.99,22.00,0.00
1510,914,6,1,49.99,18.50,0.00
1511,915,20,3,99.99,35.00,0.00
1512,915,2,1,399.99,210.00,0.00
1513,916,20,1,99.99,35.00,0.00
1514,917,25,1,39.95,14.00,0.00
1515,918,25,1,39.95,14.00,0.00
1516,918,8,1,89.99,38.00,0.00
1517,918,37,1,29.99,8.50,0.00
1518,918,19,1,169.99,62.00,0.00
1519,919,22,3,99.99,38.00,0.00
1520,919,11,1,69.99,28.00,0.00
1521,920,18,1,59.99,20.00,0.00
1522,920,34,1,64.99,22.00,0.00
1523,921,28,1,329.99,140.00,0.00
1524,921,29,1,54.99,18.00,0.00
1525,922,26,1,24.99,6.50,0.00
1526,923,18,1,59.99,20.00,0.00
1527,923,8,1,89.99,38.00,0.00
1528,923,15,1,28.00,8.50,0.00
1529,924,4,1,69.99,22.00,0.00
1530,925,36,1,94.99,34.00,0.00
1531,926,36,1,94.99,34.00,0.00
1532,927,29,2,54.99,18.00,0.00
1533,928,3,1,119.99,48.00,18.00
1534,928,30,1,28.00,7.00,2.80
1535,929,7,1,249.99,110.00,0.00
1536,929,17,2,159.99,55.00,0.00
1537,930,2,1,399.99,210.00,0.00
1538,930,15,1,28.00,8.50,1.40
1539,931,1,2,179.99,75.00,0.00
1540,931,21,3,129.99,45.00,0.00
1541,932,28,1,329.99,140.00,0.00
1542,932,37,1,29.99,8.50,0.00
1543,933,29,2,54.99,18.00,0.00
1544,934,2,1,399.99,210.00,0.00
1545,935,1,1,179.99,75.00,0.00
1546,936,9,1,34.99,12.00,0.00
1547,937,32,1,42.00,12.00,0.00
1548,938,19,1,169.99,62.00,0.00
1549,938,23,1,89.99,32.00,0.00
1550,939,29,1,54.99,18.00,0.00
1551,939,11,1,69.99,28.00,3.50
1552,940,25,2,39.95,14.00,0.00
1553,940,14,1,68.00,24.00,0.00
1554,940,31,2,22.00,5.50,0.00
1555,941,38,1,199.99,78.00,0.00
1556,942,2,1,399.99,210.00,0.00
1557,943,29,1,54.99,18.00,0.00
1558,944,19,1,169.99,62.00,0.00
1559,944,22,1,99.99,38.00,0.00
1560,945,32,3,42.00,12.00,0.00
1561,945,28,1,329.99,140.00,0.00
1562,946,27,1,32.00,11.00,0.00
1563,947,32,1,42.00,12.00,0.00
1564,948,32,1,42.00,12.00,0.00
1565,949,5,1,49.99,16.00,0.00
1566,949,14,1,68.00,24.00,0.00
1567,949,10,1,79.99,32.00,0.00
1568,950,5,2,49.99,16.00,0.00
1569,951,28,1,329.99,140.00,0.00
1570,952,26,1,24.99,6.50,0.00
1571,953,24,2,69.99,25.00,7.00
1572,954,4,2,69.99,22.00,0.00
1573,955,14,1,68.00,24.00,0.00
1574,956,13,1,124.99,42.00,0.00
1575,957,37,1,29.99,8.50,0.00
1576,957,30,1,28.00,7.00,1.40
1577,957,9,1,34.99,12.00,0.00
1578,957,24,1,69.99,25.00,7.00
1579,958,18,1,59.99,20.00,0.00
1580,958,21,1,129.99,45.00,0.00
1581,958,5,1,49.99,16.00,0.00
1582,959,10,1,79.99,32.00,0.00
1583,959,2,1,399.99,210.00,0.00
1584,959,4,2,69.99,22.00,0.00
1585,959,34,1,64.99,22.00,0.00
1586,960,6,1,49.99,18.50,0.00
1587,961,13,1,124.99,42.00,0.00
1588,962,22,1,99.99,38.00,10.00
1589,963,33,1,289.99,115.00,29.00
1590,963,37,1,29.99,8.50,0.00
1591,963,3,1,119.99,48.00,0.00
1592,963,19,1,169.99,62.00,8.50
1593,964,23,1,89.99,32.00,0.00
1594,965,29,1,54.99,18.00,0.00
1595,965,36,1,94.99,34.00,0.00
1596,965,17,1,159.99,55.00,0.00
1597,966,24,1,69.99,25.00,0.00
1598,967,38,1,199.99,78.00,0.00
1599,968,35,1,29.99,9.00,0.00
1600,968,14,1,68.00,24.00,0.00
1601,968,24,1,69.99,25.00,0.00
1602,968,13,1,124.99,42.00,0.00
1603,969,7,2,249.99,110.00,0.00
1604,969,30,1,28.00,7.00,4.20
1605,970,13,1,124.99,42.00,0.00
1606,970,1,1,179.99,75.00,0.00
1607,971,4,1,69.99,22.00,0.00
1608,971,11,1,69.99,28.00,0.00
1609,972,1,1,179.99,75.00,0.00
1610,973,33,1,289.99,115.00,0.00
1611,973,19,1,169.99,62.00,0.00
1612,973,9,1,34.99,12.00,5.25
1613,974,31,2,22.00,5.50,0.00
1614,975,31,1,22.00,5.50,0.00
1615,975,7,1,249.99,110.00,0.00
1616,976,19,2,169.99,62.00,0.00
1617,977,2,1,399.99,210.00,0.00
1618,978,22,1,99.99,38.00,0.00
1619,978,3,2,119.99,48.00,0.00
1620,978,7,1,249.99,110.00,0.00
1621,979,30,1,28.00,7.00,0.00
1622,979,36,1,94.99,34.00,0.00
1623,979,14,1,68.00,24.00,3.40
1624,980,25,1,39.95,14.00,0.00
1625,980,19,2,169.99,62.00,0.00
1626,980,16,1,74.99,26.00,0.00
1627,980,10,1,79.99,32.00,0.00
1628,981,3,2,119.99,48.00,0.00
1629,982,18,2,59.99,20.00,0.00
1630,982,14,1,68.00,24.00,0.00
1631,983,13,2,124.99,42.00,6.25
1632,984,12,1,88.00,30.00,0.00
1633,984,34,1,64.99,22.00,0.00
1634,984,15,1,28.00,8.50,0.00
1635,984,22,1,99.99,38.00,0.00
1636,985,27,1,32.00,11.00,0.00
1637,986,37,2,29.99,8.50,0.00
1638,986,20,2,99.99,35.00,0.00
1639,986,30,2,28.00,7.00,0.00
1640,987,16,2,74.99,26.00,0.00
1641,987,1,2,179.99,75.00,0.00
1642,988,27,1,32.00,11.00,0.00
1643,989,26,2,24.99,6.50,3.75
1644,990,26,2,24.99,6.50,0.00
1645,991,6,3,49.99,18.50,0.00
1646,991,26,1,24.99,6.50,0.00
1647,992,9,1,34.99,12.00,0.00
1648,993,21,1,129.99,45.00,19.50
1649,994,9,3,34.99,12.00,0.00
1650,994,38,2,199.99,78.00,0.00
1651,995,18,1,59.99,20.00,0.00
1652,996,2,1,399.99,210.00,0.00
1653,996,8,1,89.99,38.00,13.50
1654,997,8,1,89.99,38.00,0.00
1655,997,36,1,94.99,34.00,0.00
1656,998,37,1,29.99,8.50,0.00
1657,999,27,1,32.00,11.00,0.00
1658,1000,22,1,99.99,38.00,0.00
1659,1001,18,1,59.99,20.00,0.00
1660,1002,32,3,42.00,12.00,0.00
1661,1002,14,1,68.00,24.00,0.00
1662,1002,28,1,329.99,140.00,0.00
1663,1003,17,1,159.99,55.00,0.00
1664,1003,20,1,99.99,35.00,0.00
1665,1004,3,1,119.99,48.00,0.00
1666,1004,12,2,88.00,30.00,4.40
1667,1004,35,1,29.99,9.00,0.00
1668,1004,18,2,59.99,20.00,0.00
1669,1005,38,1,199.99,78.00,0.00
1670,1005,21,1,129.99,45.00,0.00
1671,1005,18,1,59.99,20.00,0.00
1672,1006,1,3,179.99,75.00,9.00
1673,1006,20,3,99.99,35.00,5.00
1674,1007,23,1,89.99,32.00,0.00
1675,1008,34,1,64.99,22.00,0.00
1676,1008,24,1,69.99,25.00,0.00
1677,1009,23,1,89.99,32.00,0.00
1678,1010,16,1,74.99,26.00,0.00
1679,1011,28,1,329.99,140.00,33.00
1680,1012,4,1,69.99,22.00,0.00
1681,1013,38,1,199.99,78.00,0.00
1682,1013,35,2,29.99,9.00,0.00
1683,1014,3,1,119.99,48.00,0.00
1684,1015,3,2,119.99,48.00,6.00
1685,1016,2,1,399.99,210.00,0.00
1686,1017,6,2,49.99,18.50,0.00
1687,1018,8,1,89.99,38.00,0.00
1688,1018,30,2,28.00,7.00,0.00
1689,1019,32,2,42.00,12.00,0.00
1690,1019,15,1,28.00,8.50,0.00
1691,1020,37,1,29.99,8.50,0.00
1692,1021,25,1,39.95,14.00,0.00
1693,1022,33,1,289.99,115.00,0.00
1694,1022,26,1,24.99,6.50,0.00
1695,1023,35,1,29.99,9.00,0.00
1696,1023,10,1,79.99,32.00,4.00
1697,1024,35,1,29.99,9.00,1.50
1698,1025,1,1,179.99,75.00,0.00
1699,1026,38,1,199.99,78.00,0.00
1700,1026,20,1,99.99,35.00,10.00
1701,1027,2,2,399.99,210.00,0.00
1702,1027,35,1,29.99,9.00,0.00
1703,1028,25,2,39.95,14.00,0.00
1704,1029,26,1,24.99,6.50,0.00
1705,1029,7,2,249.99,110.00,0.00
1706,1030,14,1,68.00,24.00,0.00
1707,1030,19,1,169.99,62.00,0.00
1708,1031,20,1,99.99,35.00,5.00
1709,1031,12,1,88.00,30.00,0.00
1710,1032,35,3,29.99,9.00,0.00
1711,1033,6,1,49.99,18.50,0.00
1712,1033,23,3,89.99,32.00,0.00
1713,1034,10,1,79.99,32.00,8.00
1714,1035,29,1,54.99,18.00,0.00
1715,1036,31,1,22.00,5.50,0.00
1716,1036,19,1,169.99,62.00,0.00
1717,1036,38,2,199.99,78.00,10.00
1718,1037,7,3,249.99,110.00,0.00
1719,1038,12,1,88.00,30.00,0.00
1720,1039,38,1,199.99,78.00,0.00
1721,1040,28,3,329.99,140.00,0.00
1722,1041,16,1,74.99,26.00,0.00
1723,1041,5,1,49.99,16.00,2.50
1724,1041,31,1,22.00,5.50,0.00
1725,1042,36,1,94.99,34.00,0.00
1726,1042,8,1,89.99,38.00,0.00
1727,1042,10,1,79.99,32.00,0.00
1728,1043,12,1,88.00,30.00,13.20
1729,1043,7,1,249.99,110.00,0.00
1730,1043,13,1,124.99,42.00,0.00
1731,1044,31,1,22.00,5.50,0.00
1732,1045,18,2,59.99,20.00,9.00
1733,1046,6,1,49.99,18.50,2.50
1734,1046,27,1,32.00,11.00,0.00
1735,1047,34,2,64.99,22.00,0.00
1736,1048,1,1,179.99,75.00,0.00
1737,1049,24,1,69.99,25.00,0.00
1738,1049,1,1,179.99,75.00,0.00
1739,1050,18,1,59.99,20.00,0.00
1740,1051,20,2,99.99,35.00,10.00
1741,1052,5,1,49.99,16.00,0.00
1742,1052,2,1,399.99,210.00,0.00
1743,1053,28,2,329.99,140.00,0.00
1744,1053,12,1,88.00,30.00,0.00
1745,1054,20,1,99.99,35.00,0.00
1746,1054,9,1,34.99,12.00,3.50
1747,1055,34,1,64.99,22.00,0.00
1748,1056,9,1,34.99,12.00,0.00
1749,1057,24,2,69.99,25.00,0.00
1750,1057,18,2,59.99,20.00,0.00
1751,1058,31,1,22.00,5.50,2.20
1752,1059,26,1,24.99,6.50,0.00
1753,1059,25,1,39.95,14.00,0.00
1754,1060,28,1,329.99,140.00,0.00
1755,1060,38,1,199.99,78.00,10.00
1756,1060,4,3,69.99,22.00,0.00
1757,1061,21,1,129.99,45.00,0.00
1758,1062,12,1,88.00,30.00,0.00
1759,1062,14,3,68.00,24.00,0.00
1760,1063,27,2,32.00,11.00,0.00
1761,1063,37,1,29.99,8.50,4.50
1762,1064,22,1,99.99,38.00,0.00
1763,1064,4,3,69.99,22.00,0.00
1764,1064,16,1,74.99,26.00,0.00
1765,1065,27,2,32.00,11.00,0.00
1766,1065,36,1,94.99,34.00,0.00
1767,1066,1,1,179.99,75.00,0.00
1768,1066,19,1,169.99,62.00,0.00
1769,1067,13,1,124.99,42.00,0.00
1770,1068,5,1,49.99,16.00,0.00
1771,1069,20,1,99.99,35.00,0.00
1772,1069,18,1,59.99,20.00,0.00
1773,1069,23,1,89.99,32.00,0.00
1774,1070,32,1,42.00,12.00,0.00
1775,1071,22,1,99.99,38.00,0.00
1776,1071,9,1,34.99,12.00,0.00
1777,1071,38,2,199.99,78.00,0.00
1778,1072,31,1,22.00,5.50,0.00
1779,1072,27,1,32.00,11.00,0.00
1780,1072,30,1,28.00,7.00,0.00
1781,1072,23,2,89.99,32.00,0.00
1782,1073,19,1,169.99,62.00,0.00
1783,1074,1,1,179.99,75.00,27.00
1784,1074,3,1,119.99,48.00,18.00
1785,1075,33,1,289.99,115.00,0.00
1786,1076,29,2,54.99,18.00,0.00
1787,1077,27,1,32.00,11.00,0.00
1788,1077,26,2,24.99,6.50,0.00
1789,1078,34,1,64.99,22.00,9.75
1790,1079,28,2,329.99,140.00,16.50
1791,1079,12,1,88.00,30.00,0.00
1792,1080,30,1,28.00,7.00,0.00
1793,1081,11,2,69.99,28.00,0.00
1794,1081,15,1,28.00,8.50,0.00
1795,1082,31,1,22.00,5.50,0.00
1796,1082,20,2,99.99,35.00,15.00
1797,1082,7,1,249.99,110.00,37.50
1798,1083,34,1,64.99,22.00,0.00
1799,1083,35,1,29.99,9.00,0.00
1800,1083,24,1,69.99,25.00,0.00
1801,1083,11,2,69.99,28.00,0.00
1802,1084,23,2,89.99,32.00,0.00
1803,1085,17,2,159.99,55.00,0.00
1804,1086,16,3,74.99,26.00,0.00
1805,1087,23,1,89.99,32.00,0.00
1806,1088,27,1,32.00,11.00,0.00
1807,1088,24,1,69.99,25.00,0.00
1808,1088,36,1,94.99,34.00,0.00
1809,1088,20,2,99.99,35.00,0.00
1810,1089,10,1,79.99,32.00,0.00
1811,1090,25,1,39.95,14.00,0.00
1812,1090,6,2,49.99,18.50,0.00
1813,1090,2,1,399.99,210.00,60.00
1814,1091,10,1,79.99,32.00,0.00
1815,1091,6,1,49.99,18.50,0.00
1816,1091,32,2,42.00,12.00,0.00
1817,1092,1,1,179.99,75.00,27.00
1818,1092,23,1,89.99,32.00,0.00
1819,1093,3,3,119.99,48.00,0.00
1820,1094,23,1,89.99,32.00,0.00
1821,1095,25,1,39.95,14.00,0.00
1822,1096,3,2,119.99,48.00,0.00
1823,1096,38,3,199.99,78.00,0.00
1824,1096,2,1,399.99,210.00,0.00
1825,1096,17,1,159.99,55.00,0.00
1826,1097,33,1,289.99,115.00,0.00
1827,1098,9,1,34.99,12.00,1.75
1828,1098,38,2,199.99,78.00,0.00
1829,1099,17,2,159.99,55.00,0.00
1830,1100,37,1,29.99,8.50,0.00
1831,1101,4,2,69.99,22.00,0.00
1832,1102,34,2,64.99,22.00,0.00
1833,1102,27,1,32.00,11.00,1.60
1834,1103,1,1,179.99,75.00,0.00
1835,1103,8,1,89.99,38.00,13.50
1836,1104,27,1,32.00,11.00,0.00
1837,1105,10,1,79.99,32.00,0.00
1838,1106,18,3,59.99,20.00,9.00
1839,1106,6,1,49.99,18.50,0.00
1840,1107,21,1,129.99,45.00,0.00
1841,1108,33,2,289.99,115.00,14.50
1842,1109,10,1,79.99,32.00,0.00
1843,1109,9,1,34.99,12.00,0.00
1844,1109,34,1,64.99,22.00,0.00
1845,1110,33,1,289.99,115.00,0.00
1846,1110,3,1,119.99,48.00,0.00
1847,1111,27,2,32.00,11.00,0.00
1848,1112,20,1,99.99,35.00,15.00
1849,1113,3,1,119.99,48.00,12.00
1850,1114,21,1,129.99,45.00,6.50
1851,1115,6,1,49.99,18.50,5.00
1852,1115,37,1,29.99,8.50,4.50
1853,1115,7,1,249.99,110.00,0.00
1854,1116,12,2,88.00,30.00,0.00
1855,1116,34,1,64.99,22.00,0.00
1856,1117,24,1,69.99,25.00,0.00
1857,1118,1,1,179.99,75.00,0.00
1858,1118,38,1,199.99,78.00,0.00
1859,1118,18,1,59.99,20.00,0.00
1860,1118,4,1,69.99,22.00,0.00
1861,1119,5,2,49.99,16.00,0.00
1862,1120,32,1,42.00,12.00,0.00
1863,1121,24,1,69.99,25.00,10.50
1864,1122,7,1,249.99,110.00,0.00
1865,1122,27,2,32.00,11.00,0.00
1866,1122,26,1,24.99,6.50,0.00
1867,1123,38,3,199.99,78.00,0.00
1868,1124,23,1,89.99,32.00,0.00
1869,1125,30,1,28.00,7.00,0.00
1870,1126,21,2,129.99,45.00,0.00
1871,1126,7,1,249.99,110.00,0.00
1872,1126,26,2,24.99,6.50,0.00
1873,1127,16,1,74.99,26.00,0.00
1874,1128,14,2,68.00,24.00,0.00
1875,1128,15,2,28.00,8.50,0.00
1876,1129,15,1,28.00,8.50,0.00
1877,1130,1,2,179.99,75.00,0.00
1878,1130,4,1,69.99,22.00,0.00
1879,1131,27,1,32.00,11.00,0.00
1880,1132,7,1,249.99,110.00,0.00
1881,1132,6,2,49.99,18.50,0.00
1882,1132,9,1,34.99,12.00,0.00
1883,1133,10,2,79.99,32.00,0.00
1884,1133,22,1,99.99,38.00,0.00
1885,1134,5,1,49.99,16.00,7.50
1886,1135,10,1,79.99,32.00,0.00
1887,1135,4,1,69.99,22.00,10.50
1888,1136,17,1,159.99,55.00,0.00
1889,1136,25,1,39.95,14.00,0.00
1890,1136,9,1,34.99,12.00,0.00
1891,1137,3,3,119.99,48.00,0.00
1892,1137,37,1,29.99,8.50,4.50
1893,1137,1,1,179.99,75.00,0.00
1894,1138,4,1,69.99,22.00,7.00
1895,1139,6,1,49.99,18.50,0.00
1896,1139,26,1,24.99,6.50,0.00
1897,1140,32,1,42.00,12.00,6.30
1898,1140,1,3,179.99,75.00,0.00
1899,1141,35,1,29.99,9.00,0.00
1900,1142,1,1,179.99,75.00,27.00
1901,1143,15,1,28.00,8.50,0.00
1902,1144,21,2,129.99,45.00,0.00
1903,1145,6,1,49.99,18.50,0.00
1904,1146,22,1,99.99,38.00,0.00
1905,1146,30,2,28.00,7.00,0.00
1906,1146,7,1,249.99,110.00,0.00
1907,1147,22,1,99.99,38.00,0.00
1908,1148,36,1,94.99,34.00,0.00
1909,1149,38,2,199.99,78.00,0.00
1910,1149,30,1,28.00,7.00,0.00
1911,1149,15,1,28.00,8.50,0.00
1912,1150,1,1,179.99,75.00,0.00
1913,1151,8,1,89.99,38.00,0.00
1914,1151,35,1,29.99,9.00,0.00
1915,1152,20,1,99.99,35.00,5.00
1916,1152,31,1,22.00,5.50,0.00
1917,1153,30,1,28.00,7.00,0.00
1918,1154,28,1,329.99,140.00,0.00
1919,1155,31,1,22.00,5.50,0.00
1920,1155,3,2,119.99,48.00,0.00
1921,1156,29,1,54.99,18.00,5.50
1922,1156,5,2,49.99,16.00,0.00
1923,1157,11,1,69.99,28.00,0.00
1924,1158,37,1,29.99,8.50,4.50
1925,1158,17,1,159.99,55.00,16.00
1926,1158,15,1,28.00,8.50,0.00
1927,1159,17,2,159.99,55.00,0.00
1928,1159,34,1,64.99,22.00,0.00
1929,1160,20,1,99.99,35.00,0.00
1930,1160,9,1,34.99,12.00,0.00
1931,1161,38,3,199.99,78.00,0.00
1932,1162,36,2,94.99,34.00,0.00
1933,1162,26,2,24.99,6.50,0.00
1934,1162,27,1,32.00,11.00,0.00
1935,1163,27,1,32.00,11.00,4.80
1936,1163,12,1,88.00,30.00,0.00
1937,1164,6,1,49.99,18.50,7.50
1938,1165,34,1,64.99,22.00,9.75
1939,1166,11,2,69.99,28.00,0.00
1940,1167,24,1,69.99,25.00,0.00
1941,1168,35,1,29.99,9.00,0.00
1942,1169,37,1,29.99,8.50,4.50
1943,1170,13,1,124.99,42.00,0.00
1944,1170,31,1,22.00,5.50,3.30
1945,1171,29,1,54.99,18.00,0.00
1946,1171,6,1,49.99,18.50,0.00
1947,1172,20,2,99.99,35.00,0.00
1948,1172,36,1,94.99,34.00,14.25
1949,1172,30,1,28.00,7.00,0.00
1950,1173,17,1,159.99,55.00,0.00
1951,1174,8,1,89.99,38.00,0.00
1952,1175,15,2,28.00,8.50,0.00
1953,1175,18,1,59.99,20.00,6.00
1954,1176,27,1,32.00,11.00,0.00
1955,1177,15,1,28.00,8.50,2.80
1956,1177,27,2,32.00,11.00,0.00
1957,1177,4,1,69.99,22.00,7.00
1958,1178,22,1,99.99,38.00,0.00
1959,1179,16,1,74.99,26.00,0.00
1960,1179,21,2,129.99,45.00,0.00
1961,1180,11,1,69.99,28.00,0.00
1962,1180,20,1,99.99,35.00,15.00
1963,1181,10,1,79.99,32.00,0.00
1964,1182,19,1,169.99,62.00,25.50
1965,1182,12,1,88.00,30.00,13.20
1966,1183,37,1,29.99,8.50,0.00
1967,1183,26,1,24.99,6.50,0.00
1968,1183,38,2,199.99,78.00,0.00
1969,1183,2,1,399.99,210.00,0.00
1970,1184,15,1,28.00,8.50,1.40
1971,1185,15,1,28.00,8.50,0.00
1972,1186,38,3,199.99,78.00,0.00
1973,1187,5,1,49.99,16.00,0.00
1974,1188,15,1,28.00,8.50,0.00
1975,1189,8,2,89.99,38.00,0.00
1976,1190,27,1,32.00,11.00,0.00
1977,1191,5,1,49.99,16.00,0.00
1978,1192,5,1,49.99,16.00,0.00
1979,1193,19,2,169.99,62.00,0.00
1980,1194,27,3,32.00,11.00,0.00
1981,1195,25,3,39.95,14.00,0.00
1982,1195,22,1,99.99,38.00,0.00
1983,1196,13,1,124.99,42.00,0.00
1984,1197,17,1,159.99,55.00,0.00
1985,1198,27,1,32.00,11.00,4.80
1986,1199,6,2,49.99,18.50,0.00
1987,1199,33,1,289.99,115.00,0.00
1988,1199,4,1,69.99,22.00,7.00
1989,1200,2,1,399.99,210.00,0.00
1990,1200,13,1,124.99,42.00,6.25
1991,1201,21,1,129.99,45.00,13.00
1992,1202,32,1,42.00,12.00,0.00
1993,1202,26,1,24.99,6.50,2.50
1994,1203,15,1,28.00,8.50,0.00
1995,1203,2,1,399.99,210.00,0.00
1996,1204,34,1,64.99,22.00,0.00
1997,1205,15,2,28.00,8.50,0.00
1998,1206,3,1,119.99,48.00,0.00
1999,1206,17,1,159.99,55.00,0.00
2000,1207,18,1,59.99,20.00,9.00
2001,1207,32,1,42.00,12.00,0.00
2002,1208,1,1,179.99,75.00,0.00
2003,1209,5,2,49.99,16.00,0.00
2004,1210,17,1,159.99,55.00,0.00
2005,1211,25,1,39.95,14.00,0.00
2006,1211,10,1,79.99,32.00,0.00
2007,1211,20,1,99.99,35.00,0.00
2008,1212,8,1,89.99,38.00,0.00
2009,1213,5,1,49.99,16.00,5.00
2010,1214,2,1,399.99,210.00,0.00
2011,1214,15,1,28.00,8.50,0.00
2012,1215,7,1,249.99,110.00,0.00
2013,1216,25,1,39.95,14.00,0.00
2014,1217,26,1,24.99,6.50,1.25
2015,1217,16,3,74.99,26.00,0.00
2016,1217,6,1,49.99,18.50,0.00
2017,1218,20,2,99.99,35.00,0.00
2018,1219,2,2,399.99,210.00,0.00
2019,1219,4,1,69.99,22.00,0.00
2020,1220,13,1,124.99,42.00,6.25
2021,1220,3,1,119.99,48.00,0.00
2022,1221,19,1,169.99,62.00,0.00
